claim_id,paper_id,year,atomic_claim,claim_index,extractor_model,prompt_hash,run_id,created_at
clm_4a787b89f9c989ed,2022.aacl-main.9,2022,"Current pre-trained language models struggle to capture the diversity of human associations, indicating that WAX is a rich benchmark for commonsense modeling and generation.",3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_6de807dcf03574d0,2022.aacl-short.20,2022,"Randomly storing a uniform number of samples from the entire data stream achieves high performance in lifelong language learning for text classification and question answering, especially when memory size is low.",0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_8ea16b41ca26a91d,2022.aacl-short.20,2022,The impact of memory sampling strategies on model performance in lifelong language learning for text classification and question answering is systematically investigated.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_bcce69b79a7ef6f8,2020.aacl-main.18,2020,"BENEFICT integrates BERT, a multilayer perceptron, and a maximum subarray problem to derive contextualized review features, model user-item interactions, and generate explanations.",0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_ed271fd65b0aebd8,2020.aacl-main.18,2020,"BENEFICT provides explanations for its recommendations, addressing the black-box nature of prior review-based recommender systems.",1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_0922a48c33ede0bd,2020.aacl-main.18,2020,BENEFICT outperforms state-of-the-art recommender models.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_29f20a96a2b6d674,2020.aacl-main.18,2020,Human judges assess that explanations generated by BENEFICT capture the essence of customer preferences and assist future customers in purchasing decisions.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_c6c6d641e4177cc7,2020.aacl-main.18,2020,BENEFICT is among the first recommender models to apply BERT within neural collaborative filtering.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_08a39c3e8019856c,2022.aacl-main.61,2022,"Prepending learned embeddings to text queries, jointly trained with adversarial debiasing and a contrastive loss, serves as a debiasing technique for vision-language models.",0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_064ff544b09f410a,2022.aacl-main.61,2022,The debiasing technique reduces multiple bias measures while causing minimal degradation to the image-text representation.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_aaabb1651a1ec80c,2022.aacl-main.61,2022,Ranking metrics are employed to assess bias in image-text representations.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_68e54569bebf29fc,2022.aacl-short.12,2022,BERTSeg is an unsupervised neural subword segmenter for neural machine translation that leverages contextualized semantic embeddings from characterBERT.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_53303c41d4ecedb9,2022.aacl-short.12,2022,BERTSeg maximizes the generation probability of subword segmentations.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_c18688d28c6e4f03,2022.aacl-short.12,2022,"A generation probability-based regularization method enables BERTSeg to produce multiple segmentations for a single word, improving the robustness of neural machine translation.",2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_a8cd2d87b2df395f,2022.aacl-short.12,2022,BERTSeg with regularization achieves higher BLEU scores than BPE across multiple translation directions and datasets.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_2f42716ba0609a44,2022.aacl-short.12,2022,BERTSeg can be trained within a few minutes.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_335c9e3062e16855,2022.aacl-short.37,2022,CSS combines self-training and self-supervised learning for few-shot dialogue state tracking.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_91ebacba88c4f7a3,2022.aacl-short.37,2022,CSS incorporates unlabeled dialogue state tracking data into self-training iterations using pseudo labels generated by a model pretrained on limited labeled data.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_48d4a9e67dca68ce,2022.aacl-short.37,2022,CSS employs a contrastive self-supervised method with dropout-based data augmentation to learn better representations for dialogue state tracking.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_41db92005c4e3ee4,2022.aacl-short.37,2022,CSS achieves competitive performance in several few-shot scenarios on the MultiWOZ dataset.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_17247428e2e6f3e1,2022.aacl-short.25,2022,Substituting part-of-speech tags for low-frequency words in sentences during continual training of masked language models yields a word‑tag‑hybrid BERT model.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_7f321b9a1de6cc5c,2022.aacl-short.25,2022,The word‑tag‑hybrid BERT model improves performance on a sentence acceptability benchmark.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_d526c353ab665629,2022.aacl-short.25,2022,The word‑tag‑hybrid BERT model improves performance on a cross‑domain sentence acceptability evaluation corpus.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_e4e316aaa1e2bfcb,2022.aacl-short.25,2022,An annotated cross‑domain sentence acceptability evaluation corpus is released for future research.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_a6851d328cc9833e,2022.aacl-short.32,2022,A controlled equation generation solver uses control codes to guide reasoning logic and decode equation expressions derived from human references.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_db45909d4dc339b6,2022.aacl-short.32,2022,The controlled equation generation solver improves accuracy on the single-unknown Math23K benchmark.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_a6ccae62f9e45959,2022.aacl-short.32,2022,The controlled equation generation solver improves accuracy on the multiple-unknown DRAW1K and HMWP benchmarks.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_3a4babd65162260d,2022.aacl-short.22,2022,"A method synthesizes conversational question-answer data covering open-ended, closed-ended, and unanswerable question types.",0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_70424d8e43e6b5d8,2022.aacl-short.22,2022,Separate generation flows are designed for each question type and combined within a single shared framework for CQA data synthesis.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_6d2f71042bde44a3,2022.aacl-short.22,2022,A hierarchical answerability classification module improves the quality of synthetic data while enabling the generation of unanswerable questions.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_b690fb1b31b9e614,2022.aacl-short.22,2022,Manual inspection shows that synthetic conversations exhibit characteristics similar to human-generated conversations.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_86830d7bdf7aa8f0,2022.aacl-short.22,2022,CQA systems trained on the synthetic data achieve performance comparable to systems trained on human-annotated data across four domains.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_283d66e30c84ace2,2022.aacl-main.43,2022,A language model trained on concatenated source and target sentences can be used for neural machine translation.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_0451b6e766d93f2b,2022.aacl-main.43,2022,"The concatenation-based language model performs on par with an encoder-decoder Transformer for bilingual translation, translation with additional target monolingual data, and multilingual translation.",1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_ebfc9b84c354c4fc,2022.aacl-main.43,2022,Findings suggest that an encoder-decoder architecture is redundant for neural machine translation.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_726c6e9b0429dbb6,2022.aacl-main.15,2022,Average Neuron-Wise Correlation (ANC) provides a straightforward alternative to CKA and CCA for measuring cross-lingual similarity.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_e5f35ab349cc8015,2022.aacl-main.15,2022,ANC is exempt from the difficulties of CKA/CCA and is well-suited for cross-lingual contexts.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_892850493e9f439f,2022.aacl-main.15,2022,An empirical case study demonstrates that CKA/CCA indexes fail to capture valuable aspects of cross-lingual similarity relevant to zero-shot transfer.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_4862059524e34472,2022.aacl-main.15,2022,"ANC reveals that the ""first align, then predict"" pattern occurs in both masked and causal multilingual language models, including scaled versions up to 85 times the size of the original mBERT.",3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_884c249c1f740341,2022.aacl-main.3,2022,Cross-lingual transfer improves legal judgment prediction performance across languages.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_e1c21a33f4be7f59,2022.aacl-main.3,2022,Adapter-based fine-tuning enhances the benefit of cross-lingual transfer for legal judgment prediction.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_26c6317fb31e2787,2022.aacl-main.3,2022,Augmenting the training dataset with machine-translated documents increases model performance for legal judgment prediction.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_78668fbc7ca7d8de,2022.aacl-main.3,2022,Training a model across multiple legal domains yields better overall performance and improves worst-case scenarios compared to domain-specific training.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_fc2012f5a5a5633f,2022.aacl-main.3,2022,Training a model across multiple regions yields better overall performance and improves worst-case scenarios compared to region-specific training.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_928ceaef453f4baa,2022.aacl-main.3,2022,Incorporating Indian legal cases for cross-jurisdiction transfer further improves legal judgment prediction results.,5,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_d49e57f56a3359e8,2022.aacl-main.82,2022,Oversmoothing rate is defined to quantify the tendency of neural autoregressive sequence models to assign high probability to unreasonably short sequences.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_5a91ff7d96811c69,2022.aacl-main.82,2022,A regularization term that explicitly minimizes the oversmoothing rate during training is proposed.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_1e878db4e1c30854,2022.aacl-main.82,2022,The regularization enables control of the oversmoothing rate by adjusting its strength.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_3ec7a56d243d32de,2022.aacl-main.82,2022,Increasing the contribution of the oversmoothing loss reduces the probability and rank of the end-of-sequence token at inappropriate positions.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_28eab83d4012e63a,2022.aacl-main.82,2022,The regularization mitigates translation quality degradation with large beam sizes during beam search.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_81316226a392a27f,2022.aacl-short.36,2022,LED-Bert architecture enables localization via embodied dialog.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_5758aa284c53cbeb,2022.aacl-short.36,2022,A pretraining strategy improves performance on localization via embodied dialog.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_c7beb71ce9e279ac,2022.aacl-short.36,2022,Graph-based scene representation is more effective than top-down 2D maps for localization via embodied dialog.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_e416879b00fedfc1,2022.aacl-short.36,2022,The presented approach outperforms previous baselines on localization via embodied dialog.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_b4c648377e45b4a4,2022.aacl-main.59,2022,Several few-shot learning strategies are analyzed for cross-lingual sentiment analysis across three major model architectures.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_ac408212ab2e8197,2022.aacl-main.59,2022,Strategies for selecting source languages for transfer in cross-lingual few-shot learning are compared.,1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_1925d96d8d1ba0e5,2022.aacl-main.59,2022,Linguistically similar and geographically similar languages are useful for cross-lingual adaptation in few-shot learning.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_cc7a48d39493617f,2022.aacl-main.59,2022,A mixture of random source languages provides more effective cross-lingual adaptation than selecting similar languages.,3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_cb547494d473f441,2022.aacl-main.59,2022,The encoder-only model XLM-R achieves the best downstream task performance among the evaluated architectures.,4,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_82956c939e2bb0b7,2022.aacl-main.71,2022,The EMOTyDA dataset is extended to include sentiment tags for each utterance.,0,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_61f471e1942bc899,2022.aacl-main.71,2022,"A Dual Attention Mechanism (DAM) based multi-modal multi-task conversational framework is proposed for dialogue act classification, sentiment analysis, and emotion recognition.",1,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_ca1a4004a307847c,2022.aacl-main.71,2022,The DAM module incorporates intra-modal and interactive inter-modal attentions with hierarchical multi-loss optimization to fuse modalities and learn generalized features across tasks.,2,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
clm_6d9eeb01f788a408,2022.aacl-main.71,2022,"A 2-step Deferred Optimisation Schedule (DOS) is introduced, comprising Meta-Net learning of an explicit weighting function and deferred re-weighting of a multi-task loss with a smaller learning rate.",3,Openai/Gpt-oss-120b,f9a9b434c72c,anthology_20260702T181553Z,2026-07-02T18:15:53.521465+00:00
