claim_id,paper_id,year,cluster,cluster_name
8043,2022.emnlp-main.540,2022,43,"translation, machine, neural"
8044,2022.emnlp-main.540,2022,43,"translation, machine, neural"
8045,2022.emnlp-main.540,2022,43,"translation, machine, neural"
8046,2022.emnlp-main.540,2022,43,"translation, machine, neural"
8047,2022.emnlp-main.540,2022,43,"translation, machine, neural"
8048,2022.emnlp-main.795,2022,9,"clause, definition, contract"
8049,2022.emnlp-main.795,2022,9,"clause, definition, contract"
8050,2022.emnlp-main.795,2022,9,"clause, definition, contract"
8051,2022.emnlp-main.795,2022,-1,noise
8052,2022.emnlp-main.795,2022,9,"clause, definition, contract"
8053,2022.emnlp-main.435,2022,1,"aspect, sentiment, opinion"
8054,2022.emnlp-main.435,2022,1,"aspect, sentiment, opinion"
8055,2022.emnlp-main.435,2022,-1,noise
8056,2022.emnlp-main.802,2022,-1,noise
8057,2022.emnlp-main.802,2022,-1,noise
8058,2022.emnlp-main.802,2022,56,"attention, training, pruning"
8059,2022.emnlp-main.802,2022,56,"attention, training, pruning"
8060,2022.emnlp-main.802,2022,78,"language, large, tuning"
8061,2022.emnlp-main.258,2022,-1,noise
8062,2022.emnlp-main.258,2022,38,"distillation, student, knowledge"
8063,2022.emnlp-main.258,2022,38,"distillation, student, knowledge"
8064,2022.emnlp-main.258,2022,38,"distillation, student, knowledge"
8065,2022.emnlp-main.258,2022,38,"distillation, student, knowledge"
8066,2022.emnlp-main.801,2022,15,"shot, zero, learning"
8067,2022.emnlp-main.801,2022,56,"attention, training, pruning"
8068,2022.emnlp-main.801,2022,15,"shot, zero, learning"
8069,2022.emnlp-main.253,2022,-1,noise
8070,2022.emnlp-main.253,2022,-1,noise
8071,2022.emnlp-main.253,2022,-1,noise
8072,2022.emnlp-main.780,2022,-1,noise
8073,2022.emnlp-main.780,2022,-1,noise
8074,2022.emnlp-main.780,2022,-1,noise
8075,2022.emnlp-main.780,2022,15,"shot, zero, learning"
8076,2022.emnlp-main.575,2022,-1,noise
8077,2022.emnlp-main.575,2022,-1,noise
8078,2022.emnlp-main.575,2022,-1,noise
8079,2022.emnlp-main.575,2022,-1,noise
8080,2022.emnlp-main.575,2022,-1,noise
8081,2022.emnlp-main.575,2022,-1,noise
8082,2022.emnlp-main.727,2022,-1,noise
8083,2022.emnlp-main.727,2022,57,"retrieval, dense, retrievers"
8084,2022.emnlp-main.727,2022,57,"retrieval, dense, retrievers"
8085,2022.emnlp-main.727,2022,-1,noise
8086,2022.emnlp-main.234,2022,-1,noise
8087,2022.emnlp-main.234,2022,71,"multilingual, lingual, language"
8088,2022.emnlp-main.234,2022,78,"language, large, tuning"
8089,2022.emnlp-main.4,2022,68,"question, answering, questions"
8090,2022.emnlp-main.4,2022,68,"question, answering, questions"
8091,2022.emnlp-main.4,2022,-1,noise
8092,2022.emnlp-main.174,2022,-1,noise
8093,2022.emnlp-main.174,2022,-1,noise
8094,2022.emnlp-main.174,2022,47,"prompt, prompts, tuning"
8095,2022.emnlp-main.174,2022,47,"prompt, prompts, tuning"
8096,2022.emnlp-main.29,2022,7,"summarization, summaries, summary"
8097,2022.emnlp-main.29,2022,7,"summarization, summaries, summary"
8098,2022.emnlp-main.29,2022,7,"summarization, summaries, summary"
8099,2022.emnlp-main.205,2022,48,"arabic, varieties, gpt"
8100,2022.emnlp-main.205,2022,48,"arabic, varieties, gpt"
8101,2022.emnlp-main.205,2022,48,"arabic, varieties, gpt"
8102,2022.emnlp-main.51,2022,-1,noise
8103,2022.emnlp-main.51,2022,-1,noise
8104,2022.emnlp-main.51,2022,22,"claim, claims, legal"
8105,2022.emnlp-main.51,2022,-1,noise
8106,2022.emnlp-main.51,2022,-1,noise
8107,2022.emnlp-main.755,2022,-1,noise
8108,2022.emnlp-main.755,2022,-1,noise
8109,2022.emnlp-main.755,2022,71,"multilingual, lingual, language"
8110,2022.emnlp-main.337,2022,54,"parsing, dependency, constituency"
8111,2022.emnlp-main.337,2022,-1,noise
8112,2022.emnlp-main.476,2022,-1,noise
8113,2022.emnlp-main.476,2022,-1,noise
8114,2022.emnlp-main.476,2022,6,"visual, vision, image"
8115,2022.emnlp-main.476,2022,-1,noise
8116,2022.emnlp-main.220,2022,11,"dialogue, dialog, dialogues"
8117,2022.emnlp-main.220,2022,56,"attention, training, pruning"
8118,2022.emnlp-main.220,2022,11,"dialogue, dialog, dialogues"
8119,2022.emnlp-main.220,2022,56,"attention, training, pruning"
8120,2022.emnlp-main.220,2022,-1,noise
8121,2022.emnlp-main.220,2022,11,"dialogue, dialog, dialogues"
8122,2022.emnlp-main.677,2022,30,"mental, depression, counseling"
8123,2022.emnlp-main.677,2022,-1,noise
8124,2022.emnlp-main.677,2022,30,"mental, depression, counseling"
8125,2022.emnlp-main.677,2022,30,"mental, depression, counseling"
8126,2022.emnlp-main.645,2022,68,"question, answering, questions"
8127,2022.emnlp-main.645,2022,-1,noise
8128,2022.emnlp-main.645,2022,-1,noise
8129,2022.emnlp-main.681,2022,20,"argument, argumentative, arguments"
8130,2022.emnlp-main.681,2022,20,"argument, argumentative, arguments"
8131,2022.emnlp-main.681,2022,56,"attention, training, pruning"
8132,2022.emnlp-main.681,2022,20,"argument, argumentative, arguments"
8133,2022.emnlp-main.681,2022,20,"argument, argumentative, arguments"
8134,2022.emnlp-main.681,2022,20,"argument, argumentative, arguments"
8135,2022.emnlp-main.144,2022,78,"language, large, tuning"
8136,2022.emnlp-main.144,2022,33,"generation, text, language"
8137,2022.emnlp-main.144,2022,33,"generation, text, language"
8138,2022.emnlp-main.200,2022,-1,noise
8139,2022.emnlp-main.200,2022,10,"event, extraction, temporal"
8140,2022.emnlp-main.200,2022,66,"named, entity, recognition"
8141,2022.emnlp-main.200,2022,66,"named, entity, recognition"
8142,2022.emnlp-main.200,2022,66,"named, entity, recognition"
8143,2022.emnlp-main.812,2022,-1,noise
8144,2022.emnlp-main.812,2022,-1,noise
8145,2022.emnlp-main.812,2022,64,"commonsense, reasoning, knowledge"
8146,2022.emnlp-main.812,2022,-1,noise
8147,2022.emnlp-main.344,2022,11,"dialogue, dialog, dialogues"
8148,2022.emnlp-main.344,2022,11,"dialogue, dialog, dialogues"
8149,2022.emnlp-main.344,2022,11,"dialogue, dialog, dialogues"
8150,2022.emnlp-main.75,2022,7,"summarization, summaries, summary"
8151,2022.emnlp-main.75,2022,-1,noise
8152,2022.emnlp-main.75,2022,7,"summarization, summaries, summary"
8153,2022.emnlp-main.75,2022,7,"summarization, summaries, summary"
8154,2022.emnlp-main.75,2022,7,"summarization, summaries, summary"
8155,2022.emnlp-main.688,2022,58,"relation, extraction, document"
8156,2022.emnlp-main.688,2022,58,"relation, extraction, document"
8157,2022.emnlp-main.688,2022,-1,noise
8158,2022.emnlp-main.688,2022,58,"relation, extraction, document"
8159,2022.emnlp-main.596,2022,-1,noise
8160,2022.emnlp-main.596,2022,-1,noise
8161,2022.emnlp-main.596,2022,-1,noise
8162,2022.emnlp-main.577,2022,66,"named, entity, recognition"
8163,2022.emnlp-main.577,2022,66,"named, entity, recognition"
8164,2022.emnlp-main.577,2022,66,"named, entity, recognition"
8165,2022.emnlp-main.577,2022,66,"named, entity, recognition"
8166,2022.emnlp-main.659,2022,37,"political, social, language"
8167,2022.emnlp-main.659,2022,37,"political, social, language"
8168,2022.emnlp-main.659,2022,37,"political, social, language"
8169,2022.emnlp-main.659,2022,-1,noise
8170,2022.emnlp-main.659,2022,37,"political, social, language"
8171,2022.emnlp-main.212,2022,1,"aspect, sentiment, opinion"
8172,2022.emnlp-main.212,2022,1,"aspect, sentiment, opinion"
8173,2022.emnlp-main.212,2022,1,"aspect, sentiment, opinion"
8174,2022.emnlp-main.570,2022,8,"adversarial, attacks, attack"
8175,2022.emnlp-main.570,2022,8,"adversarial, attacks, attack"
8176,2022.emnlp-main.186,2022,56,"attention, training, pruning"
8177,2022.emnlp-main.186,2022,56,"attention, training, pruning"
8178,2022.emnlp-main.186,2022,8,"adversarial, attacks, attack"
8179,2022.emnlp-main.186,2022,8,"adversarial, attacks, attack"
8180,2022.emnlp-main.186,2022,56,"attention, training, pruning"
8181,2022.emnlp-main.497,2022,-1,noise
8182,2022.emnlp-main.497,2022,-1,noise
8183,2022.emnlp-main.497,2022,-1,noise
8184,2022.emnlp-main.497,2022,-1,noise
8185,2022.emnlp-main.497,2022,75,"language, knowledge, pre"
8186,2022.emnlp-main.668,2022,63,"topic, topics, btr"
8187,2022.emnlp-main.668,2022,63,"topic, topics, btr"
8188,2022.emnlp-main.668,2022,63,"topic, topics, btr"
8189,2022.emnlp-main.413,2022,6,"visual, vision, image"
8190,2022.emnlp-main.413,2022,6,"visual, vision, image"
8191,2022.emnlp-main.413,2022,-1,noise
8192,2022.emnlp-main.413,2022,6,"visual, vision, image"
8193,2022.emnlp-main.413,2022,6,"visual, vision, image"
8194,2022.emnlp-main.512,2022,-1,noise
8195,2022.emnlp-main.512,2022,-1,noise
8196,2022.emnlp-main.512,2022,16,"intent, shot, classification"
8197,2022.emnlp-main.512,2022,16,"intent, shot, classification"
8198,2022.emnlp-main.504,2022,51,"reading, comprehension, readability"
8199,2022.emnlp-main.504,2022,51,"reading, comprehension, readability"
8200,2022.emnlp-main.504,2022,51,"reading, comprehension, readability"
8201,2022.emnlp-main.504,2022,51,"reading, comprehension, readability"
8202,2022.emnlp-main.504,2022,51,"reading, comprehension, readability"
8203,2022.emnlp-main.252,2022,-1,noise
8204,2022.emnlp-main.252,2022,20,"argument, argumentative, arguments"
8205,2022.emnlp-main.252,2022,20,"argument, argumentative, arguments"
8206,2022.emnlp-main.252,2022,20,"argument, argumentative, arguments"
8207,2022.emnlp-main.252,2022,20,"argument, argumentative, arguments"
8208,2022.emnlp-main.86,2022,-1,noise
8209,2022.emnlp-main.86,2022,-1,noise
8210,2022.emnlp-main.86,2022,-1,noise
8211,2022.emnlp-main.86,2022,-1,noise
8212,2022.emnlp-main.192,2022,-1,noise
8213,2022.emnlp-main.192,2022,50,"code, commit, program"
8214,2022.emnlp-main.192,2022,-1,noise
8215,2022.emnlp-main.192,2022,-1,noise
8216,2022.emnlp-main.192,2022,69,"morphological, inflection, reinflection"
8217,2022.emnlp-main.192,2022,-1,noise
8218,2022.emnlp-main.694,2022,56,"attention, training, pruning"
8219,2022.emnlp-main.694,2022,56,"attention, training, pruning"
8220,2022.emnlp-main.694,2022,7,"summarization, summaries, summary"
8221,2022.emnlp-main.742,2022,6,"visual, vision, image"
8222,2022.emnlp-main.742,2022,6,"visual, vision, image"
8223,2022.emnlp-main.742,2022,6,"visual, vision, image"
8224,2022.emnlp-main.742,2022,6,"visual, vision, image"
8225,2022.emnlp-main.462,2022,-1,noise
8226,2022.emnlp-main.462,2022,-1,noise
8227,2022.emnlp-main.462,2022,75,"language, knowledge, pre"
8228,2022.emnlp-main.462,2022,-1,noise
8229,2022.emnlp-main.462,2022,-1,noise
8230,2022.emnlp-main.469,2022,68,"question, answering, questions"
8231,2022.emnlp-main.469,2022,11,"dialogue, dialog, dialogues"
8232,2022.emnlp-main.469,2022,-1,noise
8233,2022.emnlp-main.469,2022,-1,noise
8234,2022.emnlp-main.168,2022,56,"attention, training, pruning"
8235,2022.emnlp-main.168,2022,56,"attention, training, pruning"
8236,2022.emnlp-main.168,2022,56,"attention, training, pruning"
8237,2022.emnlp-main.168,2022,56,"attention, training, pruning"
8238,2022.emnlp-main.591,2022,43,"translation, machine, neural"
8239,2022.emnlp-main.591,2022,43,"translation, machine, neural"
8240,2022.emnlp-main.591,2022,56,"attention, training, pruning"
8241,2022.emnlp-main.591,2022,43,"translation, machine, neural"
8242,2022.emnlp-main.591,2022,43,"translation, machine, neural"
8243,2022.emnlp-main.9,2022,71,"multilingual, lingual, language"
8244,2022.emnlp-main.9,2022,-1,noise
8245,2022.emnlp-main.9,2022,-1,noise
8246,2022.emnlp-main.9,2022,71,"multilingual, lingual, language"
8247,2022.emnlp-main.9,2022,71,"multilingual, lingual, language"
8248,2022.emnlp-main.457,2022,19,"discourse, segmentation, relation"
8249,2022.emnlp-main.457,2022,19,"discourse, segmentation, relation"
8250,2022.emnlp-main.59,2022,38,"distillation, student, knowledge"
8251,2022.emnlp-main.59,2022,-1,noise
8252,2022.emnlp-main.59,2022,-1,noise
8253,2022.emnlp-main.59,2022,-1,noise
8254,2022.emnlp-main.59,2022,-1,noise
8255,2022.emnlp-main.687,2022,55,"tokenization, tokens, token"
8256,2022.emnlp-main.687,2022,55,"tokenization, tokens, token"
8257,2022.emnlp-main.687,2022,-1,noise
8258,2022.emnlp-main.687,2022,55,"tokenization, tokens, token"
8259,2022.emnlp-main.687,2022,55,"tokenization, tokens, token"
8260,2022.emnlp-main.172,2022,7,"summarization, summaries, summary"
8261,2022.emnlp-main.172,2022,7,"summarization, summaries, summary"
8262,2022.emnlp-main.172,2022,7,"summarization, summaries, summary"
8263,2022.emnlp-main.172,2022,7,"summarization, summaries, summary"
8264,2022.emnlp-main.42,2022,68,"question, answering, questions"
8265,2022.emnlp-main.42,2022,-1,noise
8266,2022.emnlp-main.42,2022,-1,noise
8267,2022.emnlp-main.640,2022,57,"retrieval, dense, retrievers"
8268,2022.emnlp-main.640,2022,57,"retrieval, dense, retrievers"
8269,2022.emnlp-main.131,2022,-1,noise
8270,2022.emnlp-main.131,2022,56,"attention, training, pruning"
8271,2022.emnlp-main.131,2022,33,"generation, text, language"
8272,2022.emnlp-main.131,2022,33,"generation, text, language"
8273,2022.emnlp-main.228,2022,76,"lexical, word, words"
8274,2022.emnlp-main.228,2022,76,"lexical, word, words"
8275,2022.emnlp-main.228,2022,37,"political, social, language"
8276,2022.emnlp-main.604,2022,-1,noise
8277,2022.emnlp-main.604,2022,23,"explanations, explanation, rationales"
8278,2022.emnlp-main.604,2022,-1,noise
8279,2022.emnlp-main.700,2022,8,"adversarial, attacks, attack"
8280,2022.emnlp-main.594,2022,-1,noise
8281,2022.emnlp-main.594,2022,-1,noise
8282,2022.emnlp-main.657,2022,-1,noise
8283,2022.emnlp-main.657,2022,-1,noise
8284,2022.emnlp-main.657,2022,-1,noise
8285,2022.emnlp-main.657,2022,-1,noise
8286,2022.emnlp-main.657,2022,79,"language, natural, inference"
8287,2022.emnlp-main.395,2022,78,"language, large, tuning"
8288,2022.emnlp-main.395,2022,55,"tokenization, tokens, token"
8289,2022.emnlp-main.395,2022,56,"attention, training, pruning"
8290,2022.emnlp-main.395,2022,68,"question, answering, questions"
8291,2022.emnlp-main.564,2022,72,"reasoning, math, problems"
8292,2022.emnlp-main.564,2022,72,"reasoning, math, problems"
8293,2022.emnlp-main.564,2022,-1,noise
8294,2022.emnlp-main.564,2022,-1,noise
8295,2022.emnlp-main.564,2022,72,"reasoning, math, problems"
8296,2022.emnlp-main.501,2022,27,"causal, llm, judge"
8297,2022.emnlp-main.501,2022,27,"causal, llm, judge"
8298,2022.emnlp-main.501,2022,27,"causal, llm, judge"
8299,2022.emnlp-main.587,2022,-1,noise
8300,2022.emnlp-main.587,2022,-1,noise
8301,2022.emnlp-main.587,2022,74,"embeddings, sentence, embedding"
8302,2022.emnlp-main.587,2022,-1,noise
8303,2022.emnlp-main.587,2022,74,"embeddings, sentence, embedding"
8304,2022.emnlp-main.140,2022,-1,noise
8305,2022.emnlp-main.140,2022,57,"retrieval, dense, retrievers"
8306,2022.emnlp-main.140,2022,57,"retrieval, dense, retrievers"
8307,2022.emnlp-main.173,2022,76,"lexical, word, words"
8308,2022.emnlp-main.173,2022,76,"lexical, word, words"
8309,2022.emnlp-main.173,2022,77,"sense, disambiguation, word"
8310,2022.emnlp-main.173,2022,-1,noise
8311,2022.emnlp-main.777,2022,23,"explanations, explanation, rationales"
8312,2022.emnlp-main.777,2022,-1,noise
8313,2022.emnlp-main.777,2022,79,"language, natural, inference"
8314,2022.emnlp-main.777,2022,-1,noise
8315,2022.emnlp-main.777,2022,-1,noise
8316,2022.emnlp-main.524,2022,53,"graph, knowledge, completion"
8317,2022.emnlp-main.524,2022,-1,noise
8318,2022.emnlp-main.524,2022,-1,noise
8319,2022.emnlp-main.524,2022,53,"graph, knowledge, completion"
8320,2022.emnlp-main.139,2022,37,"political, social, language"
8321,2022.emnlp-main.139,2022,37,"political, social, language"
8322,2022.emnlp-main.139,2022,37,"political, social, language"
8323,2022.emnlp-main.139,2022,37,"political, social, language"
8324,2022.emnlp-main.800,2022,57,"retrieval, dense, retrievers"
8325,2022.emnlp-main.800,2022,-1,noise
8326,2022.emnlp-main.573,2022,23,"explanations, explanation, rationales"
8327,2022.emnlp-main.573,2022,23,"explanations, explanation, rationales"
8328,2022.emnlp-main.573,2022,68,"question, answering, questions"
8329,2022.emnlp-main.438,2022,51,"reading, comprehension, readability"
8330,2022.emnlp-main.438,2022,51,"reading, comprehension, readability"
8331,2022.emnlp-main.438,2022,51,"reading, comprehension, readability"
8332,2022.emnlp-main.438,2022,51,"reading, comprehension, readability"
8333,2022.emnlp-main.438,2022,51,"reading, comprehension, readability"
8334,2022.emnlp-main.578,2022,-1,noise
8335,2022.emnlp-main.578,2022,-1,noise
8336,2022.emnlp-main.578,2022,56,"attention, training, pruning"
8337,2022.emnlp-main.135,2022,33,"generation, text, language"
8338,2022.emnlp-main.135,2022,33,"generation, text, language"
8339,2022.emnlp-main.135,2022,33,"generation, text, language"
8340,2022.emnlp-main.135,2022,33,"generation, text, language"
8341,2022.emnlp-main.135,2022,33,"generation, text, language"
8342,2022.emnlp-main.791,2022,22,"claim, claims, legal"
8343,2022.emnlp-main.791,2022,22,"claim, claims, legal"
8344,2022.emnlp-main.791,2022,22,"claim, claims, legal"
8345,2022.emnlp-main.791,2022,22,"claim, claims, legal"
8346,2022.emnlp-main.791,2022,22,"claim, claims, legal"
8347,2022.emnlp-main.246,2022,14,"classification, text, label"
8348,2022.emnlp-main.246,2022,-1,noise
8349,2022.emnlp-main.246,2022,14,"classification, text, label"
8350,2022.emnlp-main.246,2022,14,"classification, text, label"
8351,2022.emnlp-main.246,2022,14,"classification, text, label"
8352,2022.emnlp-main.748,2022,-1,noise
8353,2022.emnlp-main.748,2022,-1,noise
8354,2022.emnlp-main.567,2022,-1,noise
8355,2022.emnlp-main.567,2022,-1,noise
8356,2022.emnlp-main.567,2022,-1,noise
8357,2022.emnlp-main.567,2022,-1,noise
8358,2022.emnlp-main.603,2022,74,"embeddings, sentence, embedding"
8359,2022.emnlp-main.603,2022,74,"embeddings, sentence, embedding"
8360,2022.emnlp-main.603,2022,74,"embeddings, sentence, embedding"
8361,2022.emnlp-main.603,2022,56,"attention, training, pruning"
8362,2022.emnlp-main.603,2022,74,"embeddings, sentence, embedding"
8363,2022.emnlp-main.620,2022,-1,noise
8364,2022.emnlp-main.620,2022,-1,noise
8365,2022.emnlp-main.620,2022,-1,noise
8366,2022.emnlp-main.620,2022,-1,noise
8367,2022.emnlp-main.164,2022,-1,noise
8368,2022.emnlp-main.164,2022,-1,noise
8369,2022.emnlp-main.627,2022,-1,noise
8370,2022.emnlp-main.627,2022,-1,noise
8371,2022.emnlp-main.627,2022,15,"shot, zero, learning"
8372,2022.emnlp-main.167,2022,-1,noise
8373,2022.emnlp-main.167,2022,56,"attention, training, pruning"
8374,2022.emnlp-main.167,2022,-1,noise
8375,2022.emnlp-main.167,2022,-1,noise
8376,2022.emnlp-main.223,2022,33,"generation, text, language"
8377,2022.emnlp-main.223,2022,-1,noise
8378,2022.emnlp-main.223,2022,-1,noise
8379,2022.emnlp-main.223,2022,33,"generation, text, language"
8380,2022.emnlp-main.223,2022,33,"generation, text, language"
8381,2022.emnlp-main.730,2022,60,"passage, retrieval, dense"
8382,2022.emnlp-main.730,2022,71,"multilingual, lingual, language"
8383,2022.emnlp-main.730,2022,-1,noise
8384,2022.emnlp-main.730,2022,60,"passage, retrieval, dense"
8385,2022.emnlp-main.702,2022,-1,noise
8386,2022.emnlp-main.702,2022,-1,noise
8387,2022.emnlp-main.702,2022,-1,noise
8388,2022.emnlp-main.702,2022,-1,noise
